Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
36384,689.513,239.4697423,193.6535289,1.23658858,0.588253756,36749,215.2337046,0.755199469,0.990067757,0.961690641,0.898792902,0.006581732,0.002649467,0.807828681,0.998951721,SEKER
36393,681.994,233.8313405,198.3315724,1.178992016,0.52970465,36655,215.2603232,0.782864027,0.992852271,0.983256019,0.920579435,0.006425174,0.00284649,0.847466495,0.999156232,SEKER
36396,689.842,231.7670524,200.3144339,1.157016236,0.502990213,36785,215.2691954,0.798665818,0.989425037,0.961090437,0.928817074,0.006367926,0.002923469,0.862701156,0.998159245,SEKER
36405,691.958,236.5216703,196.2618033,1.205133482,0.558085276,36738,215.2958096,0.794868996,0.990935816,0.955457623,0.910258283,0.006496956,0.002751365,0.828570143,0.998537621,SEKER
36411,696.862,237.1721887,195.6412229,1.212281263,0.5652917,36825,215.3135506,0.770374915,0.988757637,0.942212593,0.90783642,0.006513751,0.002729237,0.824166965,0.999122169,SEKER
36421,687.46,238.6993457,194.4298757,1.227688619,0.580109096,36706,215.3431157,0.790369133,0.992235602,0.96842694,0.902152099,0.006553893,0.002677924,0.813878409,0.99918926,SEKER
36421,692.256,238.7034584,194.4487207,1.227590789,0.580017939,36776,215.3431157,0.794784506,0.990346965,0.955054758,0.902136555,0.006554006,0.002677785,0.813850364,0.999075211,SEKER
36426,696.301,242.005099,191.826017,1.261586425,0.609673317,36779,215.3578967,0.742539139,0.990402132,0.944120243,0.889889914,0.006643746,0.002570028,0.791904059,0.99905541,SEKER
36439,689.312,237.3111158,195.7067932,1.212584969,0.565593065,36736,215.3963226,0.799276157,0.991915287,0.963706162,0.907653743,0.006512558,0.002726542,0.823835318,0.998970323,SEKER
36443,703.908,229.6514033,202.3781617,1.134763758,0.472667792,36837,215.4081445,0.767625066,0.989304232,0.924255797,0.937978786,0.00630166,0.003008893,0.879804204,0.998369924,SEKER
36453,687.95,239.7786797,193.7050328,1.237854671,0.589389131,36717,215.4376966,0.7583316,0.99280987,0.967897548,0.898485624,0.006577749,0.002644244,0.807276416,0.999290883,SEKER
36461,694.029,242.5611765,192.0090373,1.263279999,0.611052403,36805,215.4613354,0.758987489,0.990653444,0.951224887,0.888276263,0.00665262,0.002554846,0.789034719,0.996771779,SEKER
36461,695.283,239.6298858,194.0208167,1.23507307,0.586887217,36845,215.4613354,0.775848495,0.989577962,0.947796756,0.899142169,0.006572225,0.002649754,0.808456641,0.998503026,SEKER
36463,695.433,239.704637,193.9093327,1.236168645,0.587875921,36818,215.4672447,0.785671192,0.990357977,0.947439902,0.898886427,0.006573914,0.002647421,0.807996808,0.99882032,SEKER
36469,692.125,240.7587296,193.1159195,1.246705762,0.597171097,36766,215.4849715,0.765560384,0.991921884,0.956675486,0.895024541,0.006601737,0.002613231,0.80106893,0.998697251,SEKER
36473,690.992,232.6367254,199.7496676,1.164641364,0.512590135,36858,215.4967886,0.785531218,0.989554506,0.9599206,0.926323169,0.006378327,0.002896921,0.858074613,0.999349188,SEKER
36474,690.09,233.8446496,198.8087511,1.176229156,0.526501064,36817,215.4997428,0.771511972,0.990683652,0.962458006,0.921550881,0.00641127,0.002852339,0.849256026,0.998919699,SEKER
36481,689.428,230.618257,201.7355247,1.143171275,0.484557236,36781,215.5204209,0.781345042,0.991843615,0.964492297,0.934533214,0.006321599,0.002974306,0.873352328,0.998391295,SEKER
36496,698.972,218.3369555,213.0391831,1.024867596,0.218951263,36927,215.5647244,0.771487761,0.988328323,0.938718927,0.987302969,0.00598249,0.003506417,0.974767153,0.999007269,SEKER
36518,691.304,232.8654425,199.7461437,1.16580695,0.51402542,36855,215.6296865,0.800833333,0.990856058,0.960237602,0.925984054,0.00637673,0.002891957,0.857446468,0.999617052,SEKER
36520,692.007,233.3318727,199.5817193,1.169104433,0.518041342,36852,215.6355912,0.796892729,0.990990991,0.958340093,0.924158319,0.006389153,0.002874806,0.854068598,0.998495384,SEKER
36527,691.877,238.3143596,195.398766,1.219630832,0.572477778,36865,215.6562562,0.765283889,0.990831412,0.958884021,0.904923466,0.006524334,0.002698754,0.818886479,0.998739198,SEKER
36532,697.29,243.796607,191.4935385,1.273132289,0.618906929,36893,215.6710158,0.812147081,0.990214946,0.944183571,0.884635018,0.006673508,0.002521102,0.782579115,0.99632674,SEKER
36536,687.345,231.5417418,201.2117885,1.150736463,0.494796802,36879,215.6828227,0.784775324,0.990699314,0.971809873,0.9315073,0.006337359,0.00294329,0.867705849,0.99850076,SEKER
36540,710.343,239.1149396,195.1000903,1.225601378,0.578156383,37058,215.694629,0.751635331,0.986021912,0.910001686,0.902054173,0.006543923,0.002672689,0.81370173,0.997273962,SEKER
36549,694.092,239.78448,194.256328,1.234371526,0.586251845,36884,215.7211907,0.775592055,0.990917471,0.953347617,0.899646177,0.00656063,0.002651016,0.809363244,0.999054942,SEKER
36553,691.653,231.2505752,201.4553836,1.147899704,0.491005896,36884,215.7329949,0.777591048,0.991025919,0.960188191,0.932897117,0.006326446,0.002955797,0.870297031,0.999013704,SEKER
36554,698.178,247.4845266,188.2573394,1.314607587,0.649123224,36868,215.7359458,0.789980982,0.991483129,0.942350471,0.871714886,0.006770382,0.002411519,0.759886842,0.998953008,SEKER
36565,691.737,242.2837448,192.328492,1.259739221,0.608159195,36892,215.7684035,0.752056767,0.99113629,0.960270151,0.890560792,0.006626111,0.002570945,0.793098523,0.999097316,SEKER
36566,694.803,245.2090877,190.1029227,1.289875422,0.631631612,36883,215.771354,0.778596372,0.991405254,0.951839994,0.879948439,0.006705931,0.002480092,0.774309255,0.998762478,SEKER
36568,691.529,241.3921932,193.1193049,1.249964074,0.599969341,36883,215.7772548,0.789669172,0.99145948,0.960926737,0.893886633,0.006601187,0.00259975,0.799033313,0.998762935,SEKER
36576,687.61,230.1563744,202.5033372,1.136555958,0.475249469,36883,215.8008563,0.781037796,0.991676382,0.972124088,0.93762711,0.006292552,0.003000041,0.879144598,0.999197031,SEKER
36587,705.861,248.4867776,187.7498487,1.323499216,0.655064694,36985,215.8333042,0.751705293,0.989238881,0.922780249,0.8685907,0.006791669,0.002384608,0.754449805,0.998513726,SEKER
36589,698.326,241.3724332,193.2983035,1.248704354,0.598891637,37011,215.8392033,0.779351623,0.988597984,0.942852985,0.894216462,0.006596858,0.002601882,0.799623081,0.998492824,SEKER
36592,698.499,239.8121644,194.3987173,1.233609808,0.585559966,36953,215.8480517,0.779083631,0.990230834,0.94246327,0.900071321,0.006553677,0.002653215,0.810128384,0.99938232,SEKER
36594,688.123,235.7260542,197.8406551,1.191494509,0.543696217,36890,215.8539504,0.763138138,0.991976145,0.971152874,0.915698314,0.006441659,0.002793747,0.838503402,0.9990722,SEKER
36598,691.778,242.298842,192.637272,1.257798346,0.606557,36971,215.8657473,0.774790414,0.989911011,0.961022872,0.890907053,0.006620549,0.002572784,0.793715377,0.998333888,SEKER
36600,693.853,240.8547217,193.6350183,1.243859317,0.594697654,36908,215.8716455,0.770283069,0.991654926,0.955335703,0.896273256,0.00658073,0.002619483,0.803305749,0.99919934,SEKER
36601,692.969,247.3622283,188.5905933,1.311636089,0.647098284,36924,215.8745946,0.787219856,0.991252302,0.957800813,0.872706379,0.006758346,0.002418203,0.761616424,0.998963588,SEKER
36606,700.229,246.8871858,188.8914566,1.30703204,0.643920762,36991,215.8893392,0.780012785,0.989592063,0.93817089,0.8744453,0.006744446,0.002432521,0.764654582,0.999428038,SEKER
36609,688.123,224.3725593,207.9820031,1.078807569,0.375186433,36943,215.8981855,0.764088329,0.990959045,0.971550953,0.962230792,0.006128891,0.003240997,0.925888098,0.998855088,SEKER
36613,697.658,233.0502036,200.3535672,1.163194681,0.510797067,36993,215.90998,0.757030022,0.989727786,0.945279027,0.926452655,0.006365231,0.00289259,0.858314523,0.998386887,SEKER
36620,688.188,236.195854,197.7146381,1.19463008,0.547081714,36899,215.9306188,0.788697207,0.992438819,0.971659303,0.914201563,0.006449914,0.002779083,0.835764497,0.998429408,SEKER
36629,686.542,231.346432,201.7064969,1.146945862,0.489718272,36913,215.9571515,0.78407826,0.992306234,0.976563987,0.933479499,0.006315936,0.002958262,0.871383975,0.999430245,SEKER
36648,728.404,244.7217496,191.1254361,1.280424807,0.624542523,37297,216.0131543,0.76033195,0.982599137,0.867991553,0.882688828,0.006677629,0.002500533,0.779139567,0.997629629,SEKER
36655,697.963,241.0228469,193.9536431,1.242682752,0.59366727,37023,216.0337833,0.778799983,0.990060233,0.945536474,0.896320768,0.006575443,0.002617933,0.803390919,0.998360038,SEKER
36661,689.743,229.3600251,203.7763392,1.125547872,0.458961391,36979,216.0514637,0.785200257,0.991400525,0.968366078,0.941975236,0.00625624,0.003038443,0.887317345,0.99871815,SEKER
36663,698.145,234.7081444,199.0931156,1.17888629,0.529582828,37092,216.0573568,0.772259084,0.988434164,0.94524981,0.920536257,0.006401771,0.002835591,0.847387001,0.998972918,SEKER
36677,690.331,239.3814703,195.210938,1.226270786,0.57878445,36981,216.0986043,0.777664695,0.991779562,0.967139045,0.902737392,0.006526746,0.002673759,0.814934799,0.999330737,SEKER
36677,687.082,236.0777173,198.1316669,1.191519362,0.543723239,36958,216.0986043,0.777664695,0.992396775,0.976307278,0.915370611,0.006436669,0.002787589,0.837903355,0.998378071,SEKER
36701,719.886,234.4158739,200.836907,1.1671952,0.515724098,37415,216.169296,0.760201334,0.980916745,0.889939137,0.922161509,0.006387179,0.00284916,0.850381849,0.992561612,SEKER
36705,698.444,247.0046761,189.4631855,1.303708029,0.641595803,37077,216.1810757,0.771761985,0.989966826,0.945522593,0.875210458,0.006729456,0.002435621,0.765993346,0.998631675,SEKER
36707,697.665,244.3788346,191.5007484,1.276124698,0.621237321,37074,216.1869653,0.786202317,0.990100879,0.947686914,0.884638662,0.006657554,0.002515117,0.782585562,0.998676764,SEKER
36711,701.528,244.5579162,191.2965493,1.27842304,0.623010231,37042,216.198744,0.755152837,0.991064197,0.937380812,0.884039034,0.006661707,0.002509869,0.781525014,0.999119585,SEKER
36730,692.349,235.9680653,198.4962669,1.188778353,0.540724566,37038,216.2546843,0.766677799,0.991684216,0.962898819,0.91645742,0.006424396,0.002795511,0.839894202,0.998448047,SEKER
36733,696.714,235.2084005,199.1109758,1.181292993,0.53234096,37081,216.2635156,0.770536164,0.99061514,0.950948916,0.919454897,0.006403191,0.002822916,0.845397307,0.998661916,SEKER
36736,695.806,248.185597,188.7028618,1.315219041,0.649537421,37023,216.2723466,0.750786838,0.992248062,0.953510306,0.871413769,0.006755923,0.002403046,0.759361958,0.998727306,SEKER
36738,690.192,237.9328529,197.0584232,1.2074229,0.560417534,37032,216.2782338,0.746661789,0.99206092,0.969137797,0.908988528,0.006476478,0.002727422,0.826260144,0.99764542,SEKER
36740,708.732,239.5114144,195.9298588,1.222434477,0.575161681,37128,216.2841207,0.753548281,0.989549666,0.919146911,0.903022185,0.006519091,0.002673994,0.815449066,0.996833052,SEKER
36741,692.928,238.615411,196.4650044,1.214544095,0.567527829,37052,216.2870641,0.752642576,0.991606391,0.961578214,0.906425378,0.006494527,0.002704304,0.821606966,0.997877889,SEKER
36746,701.775,243.9710923,191.984946,1.27078241,0.617059141,37125,216.3017806,0.759230563,0.989791246,0.937614142,0.886587745,0.006639392,0.002530434,0.78603783,0.998883048,SEKER
36768,699.477,244.34699,191.6975467,1.274648498,0.62009085,37178,216.3665214,0.781732364,0.988971973,0.944350019,0.885488793,0.006645643,0.002520281,0.784090403,0.999439655,SEKER
36775,691.274,244.7388893,191.479912,1.278143941,0.622795716,37039,216.3871167,0.755179991,0.992872378,0.967079328,0.884155016,0.006655034,0.002508671,0.781730093,0.999163582,SEKER
36778,686.751,231.3984561,202.7852691,1.141100915,0.481680904,37050,216.3959426,0.754265792,0.99265857,0.979939743,0.935165888,0.006291763,0.002968293,0.874535238,0.99793296,SEKER
36789,687.353,237.4887947,197.3692843,1.203271297,0.556171154,37058,216.4283013,0.787941743,0.992741109,0.978516565,0.911320054,0.006455429,0.002746557,0.830504242,0.999321916,SEKER
36791,699.632,245.2819356,191.5205321,1.280708303,0.624758647,37159,216.4341842,0.791340446,0.990096612,0.944522104,0.882389417,0.0066669,0.00249313,0.778611084,0.997173679,SEKER
36805,699.998,236.5744453,198.473853,1.191967817,0.544210316,37153,216.4753599,0.777099785,0.990633327,0.943893701,0.915041181,0.00642778,0.002779735,0.837300364,0.998035087,SEKER
36806,692.839,243.312911,192.8988275,1.26134987,0.609479999,37082,216.4783007,0.756624525,0.992557036,0.963526877,0.889711523,0.006610686,0.00255519,0.791586595,0.998467649,SEKER
36813,691.769,243.007473,193.3256032,1.256985463,0.605882494,37100,216.4988854,0.778303981,0.992264151,0.966693687,0.890914517,0.006601132,0.002565325,0.793728676,0.997705408,SEKER
36824,689.547,236.3614158,198.577267,1.190274291,0.54236575,37125,216.5312287,0.767198633,0.991892256,0.973224603,0.916102266,0.006418678,0.002788696,0.839243362,0.998929799,SEKER
36831,692.49,240.3522783,195.326873,1.230513111,0.582725416,37129,216.5518083,0.782256866,0.991973929,0.965153438,0.900976724,0.006525815,0.002652582,0.811759057,0.998880163,SEKER
36839,693.645,239.6661238,195.8726639,1.223581275,0.576250607,37173,216.5753254,0.793772894,0.991014984,0.962150869,0.903654309,0.006505772,0.002676011,0.81659111,0.999165591,SEKER
36841,689.544,238.3884884,197.0827402,1.209585822,0.562599964,37129,216.5812043,0.797165422,0.99224326,0.97368237,0.908522076,0.006470739,0.002719416,0.825412362,0.998407091,SEKER
36847,691.017,235.6207493,199.3110295,1.182176169,0.533345317,37168,216.59884,0.765095515,0.991363539,0.969693612,0.919268955,0.006394571,0.002816836,0.845055412,0.99900437,SEKER
36851,699.211,240.5371522,195.5365482,1.230139094,0.582380673,37198,216.6105964,0.768930621,0.990671541,0.947202068,0.900528648,0.00652729,0.002647907,0.810951845,0.997583568,SEKER
36856,693.273,239.9274571,195.7341719,1.225782165,0.578326174,37126,216.6252909,0.790816436,0.992727469,0.963628176,0.902878285,0.006509862,0.002668507,0.815189197,0.999244379,SEKER
36860,704.322,238.888659,196.7100157,1.214420415,0.567406158,37289,216.6370458,0.780370072,0.988495267,0.933732954,0.906853623,0.006480973,0.002703764,0.822383493,0.998719303,SEKER
36863,690.538,236.7542211,198.3587987,1.193565512,0.545937634,37161,216.6458616,0.768459454,0.99198084,0.971461011,0.915066522,0.006422544,0.002777778,0.837346739,0.999428189,SEKER
36864,698.915,248.7781157,188.8261383,1.317498297,0.651073996,37195,216.6488001,0.74662778,0.991100954,0.948338973,0.87085152,0.006748538,0.00239423,0.758382369,0.99916748,SEKER
36870,692.977,245.2284633,191.528799,1.280373837,0.624503643,37138,216.6664303,0.755145929,0.992783672,0.964817918,0.883528883,0.006651165,0.002500118,0.780623287,0.999489634,SEKER
36872,692.414,237.2061033,198.1927712,1.196845384,0.549445112,37183,216.6723067,0.784510638,0.991635963,0.966439959,0.913434788,0.006433231,0.002762607,0.834363112,0.998603639,SEKER
36880,694.705,239.5827578,196.2747237,1.220650083,0.573457092,37219,216.6958108,0.776094276,0.990891749,0.960284518,0.904471644,0.006496279,0.002681787,0.818068955,0.998575937,SEKER
36883,696.855,237.6866158,197.7173758,1.202153401,0.555014617,37217,216.7046242,0.779668541,0.991025607,0.954445779,0.911724135,0.006444341,0.002746705,0.831240898,0.999279073,SEKER
36888,697.864,249.4449261,188.6030203,1.322592426,0.654466701,37205,216.7193123,0.77758806,0.99147964,0.951816836,0.868806256,0.006762224,0.002376627,0.75482431,0.998324916,SEKER
36892,697.906,243.8606864,192.9020853,1.264168223,0.611772236,37200,216.7310621,0.765330678,0.99172043,0.951805478,0.888749496,0.006610124,0.00254394,0.789875667,0.998535718,SEKER
36898,695.299,239.8594176,196.3685649,1.221475636,0.57424728,37250,216.7486856,0.775803705,0.990550336,0.959112345,0.903648845,0.006500608,0.002673822,0.816581234,0.997434082,SEKER
36906,702.412,246.3682022,190.9485904,1.290233155,0.631895354,37298,216.7721814,0.779232296,0.989490053,0.939989487,0.879870777,0.00667556,0.002467988,0.774172584,0.998863135,SEKER
36911,690.768,229.5186145,204.9146295,1.120069441,0.450449738,37249,216.786865,0.777090044,0.990925931,0.972078313,0.944528467,0.006218163,0.003052826,0.892134024,0.999252058,SEKER
36917,700.833,236.925477,198.7767875,1.191917225,0.544155416,37353,216.804484,0.771708683,0.988327577,0.944511346,0.915074591,0.006417788,0.002775819,0.837361508,0.998065604,SEKER
36919,706.713,248.8840072,189.0083083,1.316788714,0.65059687,37346,216.8103567,0.770462039,0.988566379,0.928909988,0.871130126,0.006741353,0.002394743,0.758867697,0.999268419,SEKER
36934,697.608,244.0535919,192.9037677,1.265157207,0.612570951,37227,216.8543966,0.77540309,0.992129368,0.953703341,0.888552367,0.00660783,0.002540801,0.789525308,0.998873634,SEKER
36939,695.361,241.6436104,195.2970133,1.237313394,0.588904432,37283,216.8690747,0.730337301,0.990773275,0.960006867,0.897474898,0.006541693,0.002617937,0.805461193,0.996607923,SEKER
36952,696.83,242.2198163,194.4135448,1.245899902,0.596473597,37282,216.9072328,0.786296415,0.991148544,0.956299952,0.895497471,0.006554985,0.002600213,0.80191572,0.999106716,SEKER
36955,708.623,241.9002397,194.678805,1.242560738,0.593560146,37410,216.9160376,0.774656745,0.987837477,0.924810138,0.896716919,0.006545805,0.002610744,0.804101233,0.999144621,SEKER
36955,697.491,235.6445936,199.8536132,1.179085981,0.529812869,37319,216.9160376,0.768774704,0.990246255,0.954565765,0.920522021,0.006376528,0.002824235,0.847360792,0.999111231,SEKER
36957,696.21,245.4100255,191.9958468,1.278204865,0.622842561,37260,216.9219073,0.76795362,0.991867955,0.958133577,0.883916241,0.006640421,0.002500459,0.781307921,0.998671586,SEKER
36968,693.68,246.9912937,190.7746497,1.294675651,0.635143414,37213,216.9541875,0.777782453,0.993416279,0.965422626,0.878387996,0.006681219,0.002453472,0.771565472,0.998927029,SEKER
36975,694.805,241.367873,195.1891714,1.236584342,0.588249946,37252,216.974727,0.777422678,0.992564158,0.962481026,0.898937892,0.006527867,0.00262948,0.808089334,0.999270617,SEKER
36975,692.588,239.6615036,196.5264131,1.219487497,0.572339727,37239,216.974727,0.757436087,0.992910658,0.968652763,0.905338253,0.006481717,0.002686045,0.819637353,0.999537503,SEKER
36976,692.719,242.8508454,194.0600216,1.251421305,0.601209562,37264,216.9776611,0.799377378,0.992271361,0.968312622,0.893460596,0.006567797,0.002581672,0.798271837,0.998974383,SEKER
36980,697.756,227.469026,207.200229,1.097822271,0.412639862,37374,216.9893969,0.792881647,0.989457912,0.954486107,0.953929424,0.006151136,0.003141956,0.909981346,0.998997787,SEKER
36982,708.896,244.4526398,192.9153156,1.267149988,0.614171532,37558,216.9952646,0.760023839,0.98466372,0.924773139,0.88767814,0.006610044,0.002531665,0.78797248,0.998479318,SEKER
36986,693.771,232.7137695,202.5916367,1.148683989,0.492059713,37350,217.0069994,0.771747522,0.990254351,0.965639328,0.932506056,0.006291942,0.00293475,0.869567545,0.998858317,SEKER
36988,697.873,242.5012245,194.4981765,1.246804618,0.59725651,37312,217.0128666,0.762167731,0.991316467,0.954372508,0.8948939,0.006556213,0.002593696,0.800835093,0.998484891,SEKER
36993,697.963,234.3538109,201.1927243,1.164822494,0.512813722,37364,217.0275339,0.77739251,0.990070656,0.954255376,0.926067868,0.006335085,0.002874111,0.857601695,0.998953745,SEKER
36995,694.774,245.2067081,192.3369273,1.274881072,0.620271881,37328,217.0334006,0.741234222,0.991079083,0.963087575,0.885103847,0.006628104,0.002509262,0.783408819,0.998753076,SEKER
37004,696.689,246.4741093,191.4056363,1.287705598,0.630024792,37330,217.0597985,0.790768244,0.991267077,0.958033354,0.880659632,0.006660742,0.002471353,0.775561388,0.998694741,SEKER
37008,691.802,242.2470916,194.6144489,1.244753887,0.595477935,37288,217.0715299,0.79334591,0.992490882,0.971721592,0.896074865,0.006545803,0.002603274,0.802950163,0.999475336,SEKER
37027,698.113,245.1813265,192.4378701,1.274080442,0.619648047,37328,217.1272452,0.78626943,0.991936348,0.95472202,0.88557823,0.00662169,0.002512212,0.784248802,0.99919606,SEKER
37031,700.842,245.1397042,192.4627248,1.273699645,0.619350705,37423,217.138973,0.764503076,0.989525158,0.947403672,0.885776434,0.006619851,0.002513764,0.78459989,0.999344602,SEKER
37039,690.695,236.0162492,200.0525001,1.179771555,0.530600992,37324,217.1624265,0.772853417,0.992364162,0.97565549,0.920116421,0.006372101,0.002817303,0.846614228,0.998811385,SEKER
37043,710.832,246.1208289,191.8970266,1.282567183,0.626170383,37450,217.1741524,0.762892331,0.989132176,0.921259702,0.882388351,0.006644193,0.002484626,0.778609202,0.998618611,SEKER
37047,710.523,249.1860379,189.4711605,1.315166051,0.649501559,37442,217.1858776,0.797807735,0.98945035,0.922160738,0.871581247,0.006726214,0.002394319,0.759653869,0.99907098,SEKER
37049,692.49,235.9526183,200.1860404,1.178666693,0.529329606,37347,217.1917399,0.783807227,0.992020778,0.970866111,0.920488789,0.006368664,0.002820344,0.847299611,0.998683831,SEKER
37053,735.079,243.1193396,194.3774425,1.250759021,0.60064676,37533,217.2034642,0.754858819,0.987211254,0.861718087,0.893402658,0.006561394,0.002578486,0.798168309,0.998316213,SEKER
37068,704.024,245.3649806,192.5270994,1.274443865,0.619931442,37452,217.2474245,0.80952173,0.989746876,0.939797076,0.885405179,0.006619321,0.002509351,0.78394233,0.999090493,SEKER
37074,720.184,235.5307465,200.7524847,1.173239508,0.522986632,37612,217.2650061,0.75484068,0.985696054,0.898239962,0.922448595,0.00635299,0.00283744,0.85091141,0.998322884,SEKER
37075,699.179,233.450954,202.3679044,1.153596736,0.498561992,37441,217.2679362,0.792200855,0.99022462,0.953046898,0.930679154,0.006296722,0.002914031,0.866163687,0.999203602,SEKER
37083,704.984,237.1603388,199.6918027,1.187631818,0.539459114,37498,217.2913759,0.767541499,0.988932743,0.937618578,0.916221393,0.006395392,0.002780025,0.839461641,0.996971355,SEKER
37090,693.447,242.4224979,194.9527248,1.243493766,0.594378025,37376,217.3118835,0.789232897,0.992348031,0.969259687,0.89641797,0.006536061,0.002603383,0.803565177,0.999228288,SEKER
37092,706.388,238.3472402,198.4091776,1.201291408,0.554118968,37492,217.3177425,0.793785311,0.989331057,0.934121761,0.911769493,0.00642584,0.002739365,0.831323609,0.998661909,SEKER
37094,691.978,240.5905134,196.4977874,1.22439299,0.577018274,37364,217.3236013,0.759873812,0.992773793,0.973484312,0.903292479,0.006485968,0.002663595,0.815937302,0.999027913,SEKER
37109,694.497,239.8597557,197.2022904,1.216313235,0.56926133,37419,217.3675373,0.787475596,0.991715439,0.966826103,0.906227627,0.006463655,0.002689101,0.821248512,0.998895434,SEKER
37109,694.219,249.2224252,189.7102258,1.313700535,0.648507236,37369,217.3675373,0.769002818,0.993042361,0.967600589,0.872182899,0.006715956,0.002397275,0.760703009,0.99933595,SEKER
37114,702.71,238.4466035,198.3914395,1.201899659,0.554751318,37525,217.3821806,0.762532873,0.989047302,0.944485641,0.911659791,0.006424708,0.002737564,0.831123574,0.99892714,SEKER
37117,699.991,249.5144267,189.7779774,1.314770186,0.649233451,37429,217.3909662,0.750050519,0.991664218,0.951914229,0.8712561,0.006722376,0.002389384,0.759087191,0.998025207,SEKER
37135,696.823,242.7890097,195.1305704,1.244238712,0.595028909,37424,217.443672,0.750611445,0.992277683,0.961055212,0.895607558,0.00653801,0.002594755,0.802112897,0.998019919,SEKER
37138,707.772,252.2560643,187.5939608,1.344691818,0.668552642,37506,217.4524551,0.750353578,0.990188237,0.931626043,0.862030634,0.006792398,0.002313629,0.743096814,0.999236206,SEKER
37152,694.797,246.690685,192.2165854,1.283399581,0.626799537,37406,217.493438,0.776848444,0.993209646,0.96711071,0.881644307,0.006640038,0.002474708,0.777296684,0.997582238,SEKER
37164,710.014,251.9249487,188.1740507,1.338786872,0.664885964,37548,217.5285601,0.744859101,0.98977309,0.926399882,0.863465731,0.006778736,0.00232439,0.745573069,0.998163437,SEKER
37165,692.541,236.9842652,199.9171912,1.185412139,0.536990234,37477,217.5314866,0.750307876,0.991674894,0.973762446,0.917915316,0.006376544,0.002792387,0.842568527,0.99879096,SEKER
37170,693.745,232.9753925,203.2589797,1.146199754,0.48870646,37485,217.546119,0.79265562,0.991596639,0.970515985,0.933772948,0.006267834,0.002939425,0.871931918,0.999408149,SEKER
37177,692.052,235.0857319,201.572877,1.166256767,0.5145771,37506,217.5666026,0.780422781,0.99122807,0.9754539,0.9254777,0.006323419,0.002861512,0.856508974,0.998909387,SEKER
37179,704.496,240.3835869,197.1792451,1.219112015,0.571977701,37555,217.5724547,0.771668742,0.989988018,0.941348652,0.905105284,0.006465574,0.002676599,0.819215575,0.998715551,SEKER
37187,706.995,246.0929557,192.8446857,1.276119976,0.621233664,37563,217.5958615,0.742611231,0.98999015,0.934906809,0.88420191,0.006617715,0.002495132,0.781813018,0.99768721,SEKER
37189,700.253,243.3434012,194.9100617,1.248490709,0.598708345,37534,217.6017128,0.784826422,0.990808334,0.953047197,0.894216616,0.006543424,0.002580808,0.799623357,0.998322332,SEKER
37190,738.964,243.8296133,194.384226,1.25436934,0.603697651,37707,217.6046384,0.785659963,0.986289018,0.855833889,0.892445489,0.006556322,0.002565469,0.79645895,0.999053688,SEKER
37191,698.872,234.8888511,201.7636663,1.164178147,0.512017418,37541,217.607564,0.787361067,0.99067686,0.956868897,0.92642781,0.006315744,0.002869793,0.858268488,0.999177418,SEKER
37196,700.485,233.0992014,203.3456973,1.146319811,0.488869547,37561,217.6221912,0.774142524,0.990282474,0.952595276,0.933603332,0.006266781,0.002936797,0.871615182,0.999149751,SEKER
37211,701.519,244.6968592,194.1285942,1.260488493,0.608774618,37559,217.6660669,0.792600324,0.990734578,0.950172221,0.889533554,0.006575928,0.002539722,0.791269944,0.99738666,SEKER
37212,698.087,241.8861037,196.0563656,1.23375797,0.585694708,37535,217.6689917,0.776738749,0.991394698,0.959563622,0.899882169,0.006500218,0.002629361,0.809787918,0.999082298,SEKER
37220,697.179,246.030186,192.8818788,1.275548473,0.620790529,37513,217.6923881,0.762454933,0.992189374,0.962271534,0.884819833,0.006610161,0.002499259,0.782906137,0.998634728,SEKER
37225,713.798,252.8133685,188.5272921,1.340990822,0.666262538,37629,217.7070097,0.792898526,0.9892636,0.918108307,0.861137253,0.006791494,0.002303746,0.741557369,0.994421625,SEKER
37227,698.145,241.3239585,196.7439616,1.226588895,0.579082314,37555,217.712858,0.782721137,0.991266143,0.959790925,0.902160148,0.006482498,0.002648846,0.813892932,0.998312032,SEKER
37240,695.977,244.7527839,194.0844937,1.261063051,0.609245374,37527,217.7508683,0.789953757,0.992352173,0.966117082,0.889676779,0.006572309,0.002539959,0.79152477,0.998162642,SEKER
37248,705.116,232.2710332,204.4789927,1.13591636,0.474331137,37661,217.774256,0.781371932,0.989033748,0.941437912,0.937586805,0.006235799,0.002972472,0.879069017,0.998548879,SEKER
37248,703.557,249.1520443,190.7067662,1.306466725,0.643527199,37633,217.774256,0.735981031,0.989769617,0.945614767,0.874061686,0.006689005,0.002408295,0.763983832,0.998119454,SEKER
37256,693.806,245.9339799,193.0760709,1.273767271,0.61940354,37502,217.7976411,0.775068653,0.99344035,0.972590418,0.885593935,0.006601191,0.002504613,0.784276618,0.998985888,SEKER
37264,693.036,239.7435958,198.1640344,1.209823955,0.562839014,37541,217.8210238,0.783499085,0.992621401,0.974962127,0.908558258,0.006433652,0.00270426,0.825478108,0.998683189,SEKER
